id,crop,topic,keywords,content,source_title,source_url,source_page,verified
naerls_0231,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria healthy normally alert curious interested food upright stance any standing isolation drooping position huddled feathers should culled flock without delay always attend ducks before sick ones prevent disease transfer during daily routine management activities some common diseases health problems highlighted below,"A healthy duck is normally alert, curious, interested in its food and with
an upright stance. Any duck standing in isolation, drooping position or
huddled up into its feathers should be culled from the flock without delay.
Always attend to the healthy ducks before the sick ones to prevent disease
transfer, during daily routine management activities.
 Some of the common diseases and health problems of ducks in Nigeria
are as highlighted below:",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,24,official_naerls_bulletin
naerls_0232,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria botulism limber neck disease condition ducks where birds lose control muscles caused bacteria found decaying organic matters common other water fowls than poultry because tendency dabble mud dirty farmers advised remove vegetation animal carcass vicinity maintain high standard sanitation salmonellosis destructive ducklings,"1. Botulism (Limber Neck)
 This is a disease condition in ducks where the birds lose control of their
 neck muscles. It is caused by bacteria found in decaying organic
 matters. It is more common in ducks and other water fowls, than in
 other poultry birds because of their tendency to dabble in mud and dirty
 water. Farmers are advised to remove decaying vegetation and animal
 carcass from the vicinity of duck and to maintain a high standard of
 sanitation.
2. Salmonellosis
 This is a destructive disease of ducklings also called keel disease. It is
 caused by bacteria - Salmonella spp. Affected ducklings collapse
 suddenly and also, causes death of embryo during incubation. Strict
 sanitary measures should be observed during egg laying, incubation
 and hatching. Antibacterial agents can help to prevent mortality of
 sucklings.
3. Duck Virus Hepatitis
 This is a highly contagious and fatal viral disease of ducklings. The
 first indication is when their movements are seen to be uneven and
 wobbly. They then quickly succumb and die. There is no cure, but
 immunization of breeder ducks with preventive vaccine is advised.",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,24,official_naerls_bulletin
naerls_0233,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria condition ducks where wings hang down lower than normal resting position fig occurs result muscular weakness slipped wing variation same flight feathers stick out right angles both conditions harmless appear cause any distress parasites water fowls external such lice mites ticks which,"This is a condition in ducks where the wings hang down lower than
 normal in its resting position fig 10. It occurs as a result of muscular
 weakness. Slipped wing is a variation of the same condition, where
 the flight feathers stick out at right angles. Both conditions are
 harmless and do not appear to cause any distress. 5. Parasites
 Ducks are water fowls, as a result external parasites such as lice, mites
 and ticks which burrow into the skin of most domestic birds and suck
 blood are not serious problems. However, internal parasites such as
 round worms, tape worms, thread worms are common and could pose
 serious problem to human who consume such infested duck meat. The
 affected ducks loose weight, loose appetite and are listless: They
 become infested by eating up eggs of the parasites from human feces,
 contaminated water and feed .",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,25,official_naerls_bulletin
naerls_0234,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria should purchased local veterinary store administration prevent ducks contaminated water feeds carcass processing product utilization killing slaughter recommended all earmarked starved feed hours ensure ease cleaning during evisceration slaughtered severing jugular vein cutting just below hind brain throat kill immediately cause excessive,"should purchased from local veterinary store for administration. Also,
 prevent the ducks from contaminated water and feeds. DUCK CARCASS PROCESSING AND PRODUCT UTILIZATION
 Killing: To slaughter ducks, it is recommended that all those
 earmarked for killing should be starved of feed for 24 hours. This is to
 ensure the ease of cleaning during evisceration. The duck is
 slaughtered by severing the jugular vein and cutting it just below the
 hind brain at the throat. Cutting to kill should be immediately and
 should cause no excessive suffering to the fowl as shown in figure 12
 below:. Feather Plucking.
 Feather removal (Plucking) is more difficult with the duck than with
chickens and should be done immediately after killing before the carcass gets
cold. An easy way to quickly remove feathers is by the method of dry plucking
the wings and tail, then the carcass is dipped into hot water (60 c) to penetrate
 o",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,26,official_naerls_bulletin
naerls_0235,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria removing gut evisceration removal contents done slaughtering plucking cutting open neck muscles close body leaving flap skin hole crop removed along gizzard lungs heart liver rear carcass intestine then cut out off meat next stage pieces household first leg sinews drawing them,"Removing the gut:
 Evisceration or removal of the gut contents in duck is done after
slaughtering and plucking. This is done by cutting open the neck muscles
close to the body leaving a flap of skin to close the hole. Through this hole,
the crop is removed along with gizzard, lungs, heart and liver through the rear
of the carcass. The intestine can then be cut out off the body.
Meat:
 After evisceration of duck carcass, the next stage is cutting of the
carcass into meat pieces for household use. This is done by first removing the
leg sinews and drawing them out from the legs. Then cut out the legs off from
below the knee joint. Also the wings and head are removed from the body.
The carcass can then be pieced into standard meat cuts as shown in Figure 13
below:",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,27,official_naerls_bulletin
naerls_0236,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria fig carcass cuts these standard further pieced smaller sizes according needs family meat pieces then made many nigerian dishes high delicacies frying roasting boiling very nutritious highly cherished stews soup etc eggs ducks all things hen would normally taste does differ noticed,"Fig 13 Duck Carcass Cuts
 These standard cuts can further be pieced in smaller sizes according to
the needs of the family. These meat pieces can then be made used of into many
Nigerian dishes of high delicacies by frying, roasting and boiling. Duck meat
is very nutritious and highly cherished in stews, soup, etc.
Use of Duck Eggs
 Eggs from ducks can be used for all the things that hen=s eggs would
normally be used for. The taste does not differ from that of the noticed,",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,27,official_naerls_bulletin
naerls_0237,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria recommended anthelmintics hen eggs egg white tends elastic reason why number people prefer keep cooking rather than eat them they marketing selling ducks organized market birds commonly sold open markets villages along major streets urban centers hawkers figure small unit price makes,"recommended anthelmintics hen=s eggs, but the egg white tends to be
 more elastic. This is the reason why a number of people prefer to keep
 duck eggs for cooking, rather than to eat them as they are. DUCK MARKETING
 Selling of ducks is not an organized market in Nigeria. The birds are
commonly sold at the open markets in villages and along major streets in
Urban Centers by hawkers (figure14). The small Unit price of duck makes
acquisition by buying from the open marketing most popular and easiest.",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,28,official_naerls_bulletin
naerls_0238,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria figure roadside sales ducks birds usually sold along other mini livestock like local chickens guinea fowls pigeons rabbits etc wicker basket cages strategic road junctions get attention passer pricing bargain compromise reached transaction made marketing trend such middle men collect farmers farm,"Figure 14 Roadside sales of ducks
 The birds are usually sold along with other mini livestock like local
chickens, guinea fowls, pigeons, rabbits etc. in wicker basket cages and at
strategic road junctions to get the attention of passer-by. Pricing is by bargain,
and if compromise is reached transaction is made.
 Marketing trend is such that middle-men collect ducks from farmers at
the farm-gates, sell to the retailer and from there to the consumers. The
farmers and consumers therefore, are at the mercy of these middle-men.
Farmers sell their ducks when there is urgent need for peti-cash for family use.",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,28,official_naerls_bulletin
naerls_0239,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria instance pay children school fees medical expenses purchase farm inputs set raining season etc middle men take advantage situation buy ducks give away prices disadvantage farmers calls need get functional cooperative groups harness effort these improved organized marketing records record keeping essential,"For instance, to pay children school fees, medical expenses, purchase
of farm-inputs at the on-set of raining season etc. The middle-men take
advantage of this situation to buy the ducks at give away prices to the
disadvantage of the farmers. This calls for the need to get the farmers into
functional cooperative groups and by that, harness the effort of these farmers
for improved production and organized duck marketing. DUCK PRODUCTION RECORDS
 Record keeping is essential in duck production at whatever scale of
operation. Since duck farming in Nigeria is at the small scale level, record
keeping format should be as simple as possible. It should however carry
information on improved management practices and cost-benefit assessment
record. Examples of such records are shown below in table 6:",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,29,official_naerls_bulletin
naerls_0240,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria table farm record keeping total number drakes ducks ducklings eggs laid per clutch clutches year incubation date hatching hatched mortality health vaccination worming medication type,"Table:6 Duck Farm Record Keeping
 Duck production record:
 Total Number of Duck on Farm ............................................
 Number of drakes ................................................................
 Number of ducks....................................................................
 Number of ducklings ..............................................................
 Total number of eggs laid .......................................................
 Number of eggs per clutch......................................................
 Number of clutches per year ...................................................
 Incubation date.......................................................................
 Hatching date ........................................................................
 Number of ducklings hatched .................................................
 Mortality ................................................................................
 Health Record
 Vaccination ............................................................................
 De-worming date .....................................................................
 Medication date ............................. type ................................",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,29,official_naerls_bulletin
naerls_0241,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria expenditure record cost foundation stock shelter equipment feed medication labour total income sales live ducks eggs manure,"Expenditure Record
 1. Cost of foundation stock
 2. Shelter .................................................
 3. Equipment............................................
 4. Feed cost .............................................
 5. Medication ..........................................
 6. Labour cost ..........................................
 7. Total...................................................
 Income:
 1. Sales of live ducks.............................
 2. Sales of eggs.....................................
 3. Manure Sales ...................................
 Total ...............................................",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,30,official_naerls_bulletin
naerls_0242,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria summary management practices buy your foundation stock reliable farmers locality muscovy ducks recommended small scale farmer who semi intensive system iii provide shelter especially night rest egg incubation brooding give adequate balance diet ensure provision clean water along feeding young very nervous,"SUMMARY OF DUCK MANAGEMENT PRACTICES
I. Buy your foundation stock from reliable duck farmers, in the locality.
II. The Muscovy ducks are recommended for the small scale farmer who
 practices semi-intensive production system.
III. Do provide shelter for your ducks especially for night rest, egg
 incubation and brooding.
IV. Give adequate balance diet to ducks and ensure provision of clean
 water along with feeding.
V. Young ducks are very nervous during the first 3 weeks. Avoid any
 form of disturbance, as it can cause them to stampede.
VI. Keep one male to 6 females for breeding purposes.
VII. Ducklings should be prevented from chilling rains and cold until they
 are about 4 weeks old.
VIII. Keep a very clean environment in duck house and avoid decaying
 bodies around the environment.
IX. Keep good duck production records for easy assessment of duck farm
 operations.",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,30,official_naerls_bulletin
naerls_0243,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria glossary words breeding mating male female order produce offspring brooding rearing ducklings either sitting mother hen artificial heat drake adult matured duckling young fowl collective term applying ducks chickens other poultry species hatch bring forth egg eggs incubation process subjecting selected mated,"GLOSSARY OF WORDS
Breeding: The mating of male and female in order to produce
 offspring
Brooding: Rearing of ducklings either by a sitting duck or mother
 hen or by artificial heat.
Drake: A male adult duck
Duck: The female matured duck-hen
Duckling: A young duck
Fowl: A collective term applying to ducks, chickens and other
 poultry species.
Hatch: To bring forth young from an egg or eggs.
Incubation: The process of subjecting selected eggs from mated
 flocks to proper condition outside the birds body for the
 embryo to develop and hatch into ducklings.
Integrate: To bring (parts) into whole
Sexual Maturity: The time when the first egg was laid.",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,31,official_naerls_bulletin
naerls_0244,livestock_fisheries_or_specialty_crop,Duck Production in Nigeria,duck production nigeria anthony tropical agriculturist poultry pub cta macmillian ikani profitable backyard new newspaper friday nov katie alistair complete book raising livestock self sufficiency guide nig edition unit services ltd mbrlc how raise ducks food profit series kinuskusan bansalan bavao del sur philippines obinne,"Anthony .J.S. (1990). The Tropical Agriculturist Poultry - Pub. CTA
 Macmillian.
Ikani, I.E. (1992). Profitable backyard duck production. New Nigeria
 Newspaper, Friday Nov. 27 1992 pg 20
Katie, T. and Alistair. F. (1986). The complete book of raising livestock and
 poultry. A self sufficiency guide (Nig. Edition pub. by Unit Services
 Ltd.
MBRLC (1988). How to raise Ducks for food and profit. How to series No. 5;
 Kinuskusan, Bansalan, Bavao del. Sur. 8005 Philippines.
Obinne, J.I., Mmereole, FCU and Emegha, I.O. (2000). An assessment of
 Duck production in Anambra State. Proc. Of 4 annual conf. Of
 th ASAN, held 14-16 Sept. 1999 IITA Conf. Center Ibadan. Nig pg 3 - 5.
Oniye, S.J. and Awelewa, J. (1991). Prospects of integrating fish culture into
 some agricultural production. Paper presentation at National
 Livestock and Vet. Conf. held at NAERLS ABU Zaria August 1991.
Ralph Say, R (1987). Manual of poultry Production in the Tropics CAB
 International/CTA Publication.",Duck Production in Nigeria,https://naerls.gov.ng/wp-content/uploads/2022/11/Duck-Production-in-Nigeria.pdf,32,official_naerls_bulletin
naerls_0245,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production information bulletin were pooled together assist prospective practicing fish farmers understand cost analysis enterprise serve stimulus profitable culture business all sources duly cited bibliography acknowledged management naerls funds publication while review committee did painstaking job transforming simple language easier understanding readers worth,"The information in this bulletin were pooled together to assist
prospective and practicing fish farmers to understand the economics
and cost analysis of aquaculture enterprise This is to serve as stimulus
for profitable fish culture business. All sources of information duly cited
in the bibliography are acknowledged. The management of NAERLS
funds the publication, while the NAERLS Publication Review
Committee did a painstaking job in transforming this bulletin to simple
language for easier understanding by readers- Also worth mentioning is
the NAERLS Publication and Publicity Program staff who worked
tirelessly to edit this work. All the aforementioned are highly
acknowledged.",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,2,official_naerls_bulletin
naerls_0246,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production acknowledgement introduction practices commonly cultured fish species risk management factors consider profitable enterprise record keeping cost components farm business analysis investment method conclusion bibliography,"Acknowledgement............................................................... 2
1.0 Introduction................................................................. 3
2.0 Aquaculture Practices................................................. 4
3.0 Commonly Cultured Fish Species................................ 4
4. 0 Risk Management in Aquaculture................................ 9
5.0 Factors to Consider for Profitable Enterprise............... 11
6.0 Record Keeping.......................................................... 14
7.0 Cost Components to Consider..................................... 17
8.0 Farm Business Analysis.............................................. 20
9.0 Investment Analysis Method....................................... 21
10.0 Conclusion.................................................................. 23
Bibliography......................................................................... 29",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,3,official_naerls_bulletin
naerls_0247,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production fish farming art science controlled rearing ponds farms some instances natural water bodies hatchlings freshly hatched fishes matured size unlike grow without human interference feeding fertilization stocking combination reproduction harvesting relatively new practice nigeria reason important potential practicing farmers know basic necessities,"Aquaculture (Fish Farming) is the art and science of controlled
 rearing of fish in ponds, farms and in some instances natural water
 bodies from hatchlings (freshly hatched” fishes) to matured size.
 Unlike fish that grow in natural water bodies without human
 interference, in aquaculture, feeding, fertilization, stocking
 combination, reproduction and harvesting are controlled. Aquaculture is a relatively new practice in Nigeria. For this reason it
 is important for potential and practicing fish farmers to know some
 basic necessities of its management and economics in order to
 boost the returns of their efforts. Like any economic activity in life,
 balancing investment cost and returns in favour of farmers are
 important in aquaculture. It is always useful for fish farmers to know
 the profitability of fish culture in order to guide their decision making.
 This bulletin is put together to enlighten both practicing and
 prospective fish farmers on how to make profitable investment in
 fish farming The major cost components, investment analysis and
 profitability calculations are explained in simple language as much
 as possible.",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,4,official_naerls_bulletin
naerls_0248,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production types fish ponds classified following criteria construction design level management input culture practices scale earthen these constructed digging soil carefully selected site good enough retain water where structure weak adequate dug out reinforced concrete make suitable figure they usually above ground surface,"2.1 Types of Fish Ponds
Fish ponds can be classified using the following criteria
 a. Construction design
 b. Level of management input
 c. Fish culture practices
 d Scale of production 2.1.1 Construction Design
I. Earthen ponds: These are constructed by digging soil in a
 carefully selected site that is good enough to retain water for fish
 culture, Where the soil structure is weak to retain adequate water,
 dug out earthen ponds can be reinforced with concrete to make it
 suitable for fish culture. (Figure 1) 2 Concrete: These are ponds constructed with concrete.
 They are usually above the ground surface with concrete walls•
 Concrete ponds are used to raise fish in places the soil is porous
 or very sandy, at house backyards or where land scarcity exist. In
 general, concrete ponds are more expensive to construct and
 maintain than earth ponds. Earthen ponds are known to be more
 productive in terms of fish yield and are therefore more profitable.",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,5,official_naerls_bulletin
naerls_0249,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production barrage ponds these constructed building wall across slow running streams low valleys ensures enough water retention fish growth diversion pond created diverted river stream channel such known relief rosary when built string each drains other all managed single unit due inter connection,"3 Barrage ponds: These are ponds constructed by building a
 wall across slow running streams in low valleys. The wall
 ensures enough water retention for fish growth
.
4 Diversion Pond: These are ponds created by water diverted
 from a river/stream through a channel. Such a pond is also
 known as a relief pond. 5 Rosary Pond: When ponds are built in a string and each drains
 into the other and are all managed as a single unit due to their
 inter connection, they are called rosary system ponds. 6. Parallel ponds: These are ponds located In the same area with
 each having its own inlet and outlet. Various pond designs listed
 above have peculiar cost implications.",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,6,official_naerls_bulletin
naerls_0250,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production level management input depending inputs especially feeding fertilization liming pond culture systems classified extensive semi intensive investment each other differ system when food base exclusively dependent nature without supplementation either feeds fertilizer one attracts less cost often productive profitable there occasional supplementary,"2.1.2 Level of Management Input
 Depending on the level of management inputs (especially in
feeding, fertilization and liming), pond culture systems can be
classified as extensive, semi-intensive or i n t e n s i v e . R e t u r n s o n
investment for each other differ depending on the level of input.
1. Extensive Culture System: When food base of a pond is
 exclusively dependent on nature without supplementation
 (either by feeds or fertilizer) the culture system is an extensive
 one. Extensive culture attracts less cost, but are often less
 productive and less profitable.
2. Semi-Intensive Culture System: In this system,
 there is occasional supplementary feed addition
 and natural food supply is augmented with manure. This attracts
 more cost, but better productivity and profit are assured
 compared with the extensive culture system.
3. Intensive Culture System: This system demands the highest
 level of management input. Protein rich feeds are intensively
 applied following appropriate recommended rates. The ponds
 are occasionally disinfected against para site and diseases.
 Fish grow very fast when intensively managed and grow least in
 extensive management. Intensive culture system requires high
 expertise. It also demands high level of supervision. Investment
 cost is comparatively higher but commensurate higher
 productivity and profit are certain.",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,7,official_naerls_bulletin
naerls_0251,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production fish culture practices classified monoculture polyculture integrated practice culturing only one species pond units der farmer may grow example tilapia clarias disadvan tage will know management than other cultured however pur pose determines investment cost growing type could limit maximum exploitation natural,"2.1.3 Fish Culture Practices
 Culture practices can be classified as monoculture,
polyculture or Integrated. 1. Monoculture: This is the practice of culturing only
 one species of fish in one or more pond units. Un
 der monoculture; the farmer may grow for example
 only Tilapia or Clarias in the pond. One disadvan
 tage of this practice is that the farmer will only know
 more about the management of that fish than other
 species that can be cultured. However, the pur
 pose of culture determines the investment cost.
 Growing one type of fish could limit the maximum
 exploitation of natural and supplementary food in
 the pond, thereby affecting pond optimal utiliza
 tion.",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,8,official_naerls_bulletin
naerls_0252,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production polyculture practice culturing than one species fish same pond clarias tilapia yield high because food items properly utilized since different exploit levels well managed ponds highly profitable utilization maximized less risk project failure assured integrated culture involves rearing other animals vegetable gardening,"2. Polyculture: This is the practice of culturing more than one
 species of fish in the same pond e.g. Clarias and Tilapia.
 Fish yield under polyculture can be high because food
 items in the pond are properly utilized since the different
 fish species exploit food at different levels. Well managed
 ponds under polyculture can he highly profitable since food
 utilization is maximized and less risk of project failure is
 assured. 3. Integrated Culture: This involves rearing fish with other
 animals or vegetable gardening. Integration of fish culture
 with livestock/gardens can maximize production space
 and productivity. Understanding the know-how of
 managing such integration is important to a farmer in order
 to maximize profitability of this culture integration.
 7",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,8,official_naerls_bulletin
naerls_0253,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production scale homested backyard ponds fishpond managed augment family protein intake size such pond could vary according land space available homestead commercial fish farms usually area less than half hectare culture earthen farm will demand attention farmer since income generation rnajor purpose behind,"2.1.4 Scale of Production
 1. Homested/Backyard Ponds. This is a fishpond that is
 managed to augment family protein intake. The size of such a
 pond could vary according to land space available- e.g. from
 25m to l00m . Such ponds can be homestead/backyard or
 2 2 2. Commercial Fish Ponds/Farms: This usually has an area of
 land not less than half a hectare under culture (for earthen
 ponds). Such a farm will demand more attention from the fish
 farmer, since income generation is the rnajor purpose behind
 its establishment A large capital base is also required for
 commercial farms. However concrete ponds of 100-200m 2 3.0 COMMONLY CULTURED FISH SPECIES
 Generally the purpose of rearing fish is to have enough to eat
 and generate additional income especially in commercial farms.
 Not all fish -species perform creditably well in culture. For a
 profitable venture, the fish farmer’s ideal candidate species
 must have some of the following qualities.",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,9,official_naerls_bulletin
naerls_0254,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production fast grower heterobranchus clarias accept utilize supplementary feeds properly tilapia iii hardy resistance disease tolerant poor water quality easy breed captivity attract low cost vii acceptable marketable consumers carp heterotis,"i. Fast grower e.g Heterobranchus and Clarias
 ii. Accept and utilize supplementary feeds properly. e.g
 Tilapia or clarias.
 iii. Hardy and resistance to disease, e.g Clarias
 iv. Tolerant to poor water quality e.g Clarias
 v. Easy to breed in captivity e.g. Tilapia
 vi. Attract low production cost (Tilapia/Clarias)
 vii. Acceptable (marketable) to consumers, e.g. Carp and
 Heterotis, Tilapia and Clarias.
 8",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,9,official_naerls_bulletin
naerls_0255,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production nigeria certain fish species found only freshwater bodies rivers lakes well culture table some other inhabit marine environment cultured brackish water lagoons estuaries commonly ponds common name scientific tilapia oreochromis niloticus melanopleura guineensis sartherodon galilaeus mud cat claria gariepinus carp cyprinus carpia,"In Nigeria. certain fish species that are found only in freshwater bodies
(that is rivers and lakes) do well under culture (Table 1). Some other
species that inhabit the marine environment can be cultured in brackish
water (lagoons and estuaries) (Table 2). Table 1: Commonly Cultured Fish Species In Freshwater Ponds In Nigeria
 COMMON NAME SCIENTIFIC NAME
 Tilapia* Oreochromis, niloticus
 Tilapia melanopleura
 Tilapia guineensis
 Sartherodon galilaeus
 Mud cat-fish………….. Claria gariepinus
 Common Carp*……… Cyprinus, carpia
 Spotted Cat-fish**….. Synodontis filamentosus
 Redmud Catfish……… Heterobranchus bi-dorsalis
 Niger perch**………. Lates nilotus
 African bony tongue**. Heterotis nilotcus
 Grey cat-fish…………. Chrysichthys nigrodigitatus
 Trunk-fish**………….. Gymnarchus niloticus
 Silver catfish…………. Bagrus bayad
 African Carp**………... Labeo coubie
 Moon fish**…………. Citharinus citherus",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,10,official_naerls_bulletin
naerls_0256,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production casual labor maintenance wages transportation fuel etc consultancy cost where necessary other consumables often show levels return profit accrue fish farm profitability each option determined strength weakness any acuaculture system difference total revenue include items such sold harvest consumed home given gift,"* Casual labor/maintenance wages.
 * Transportation maintenance {fuel, etc)
 * Consultancy cost where necessary.
 * Other consumables. This is often used to show the levels of cost, return and profit that
accrue to a fish farm. The profitability of each option is determined to
show the strength and weakness of any acuaculture system. It is the
difference between the total revenue and total cost of production. The
revenue include items such as fish sold, harvest consumed at
home/farm, those given as gift and change in inventory.
Below (Table 6) is an empirical cost and returns analysis of a typical for
a two-fish combination under polyculture- This could also be dune for
the monoculture and multi-species combination in polycultur. Based
on the assumption that the two-fish types have been accepted as the
most feasible. Other profitability ratios can then be derived. Of course it
could be derived for the other aquaculture types and comparison
made. These could be used to determine the efficiency of the
enterprise chosen.
These ratios serve different purposes on the farm. For instance, if a
farmer uses labour on hired basis, the rate of return on operating cost is
very essential. These indicators are useful for both the fish farmers and
other stakeholders in the fishing industry -",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,11,official_naerls_bulletin
naerls_0257,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production trial domestic effluents prevent pollution subsequent death fish could easily wiped out leading great economic losses farmers security natural man induced enemies exist include snakes frogs turtles etc these cause substantial farmer since they predators cleaning surroundings pond site bush grasses will,"trial, and domestic effluents to prevent pollution and subsequent
 death of fish. Fish could easily be wiped out by pollution leading
 to great economic losses to farmers. 4. Security
 Natural and man-induced enemies of fish exist Natural enemies
 include snakes, frogs. turtles, etc. These can cause substantial
 losses to a farmer since they are predators of fish. Cleaning the
 surroundings of pond site of bush and grasses will minimize risk
 of attack by predators. Human poaching on ponds can also
 result in great losses. Efforts must be made to provide adequate
 security.",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,12,official_naerls_bulletin
naerls_0258,livestock_fisheries_or_specialty_crop,Economics of Aquaculture Production,economics aquaculture production natural disaster disasters may within ability farmer control exercising caution make fish avoid limit impact barest minimum fishponds should sited flood plains hilly lands subject flooding when constructing pond adequate provision made well compacted wall clay inflow outflows spillway take care possible,"5. Natural Disaster
 Natural disasters may not be within the ability of a farmer to
 control, but exercising caution can make a fish farmer to avoid or
 limit its impact to the barest minimum. Fishponds should not be
 sited in flood plains and hilly lands that are subject to flooding.
 When constructing a. pond, adequate provision should be made
 for a well-compacted pond wall (clay), inflow and outflows, and
 spillway to take. care of possible flood. 6. Management practices
 Abuse of aspects of management practices can make a
 farmmer incur great economic losses making the whole fish
 culture enterprise un-interesting. Recommended stocking,
 feeding, fertilization and liming rates should be adhered to, for
 profitable fish culture business.",Economics of Aquaculture Production,https://naerls.gov.ng/wp-content/uploads/2022/11/Economics-of-Aquaculture-Production.pdf,12,official_naerls_bulletin
